DATA,BANDEIRA,LOJA,QUANTIDADE,SETOR,VALIDADE
,JOAO,9,2,PERECIVEIS LATICINIOS,2022-01-17
,JOAO,9,2,PERECIVEIS PADARIA E CONFEITARIA,2022-01-15
,JOAO,9,2,PERECIVEIS PADARIA E CONFEITARIA,2022-01-15
,JOAO,9,1,PERECIVEIS PADARIA E CONFEITARIA,2022-01-17
,JOAO,9,4,PERECIVEIS PADARIA E CONFEITARIA,2022-01-17
,SEBASTIAO,15,3,MERCEARIA COMPLEMENTAR,2022-01-01
,SEBASTIAO,15,7,MERCEARIA COMPLEMENTAR,2022-01-06
,SEBASTIAO,15,10,MERCEARIA COMPLEMENTAR,2021-09-30
,SEBASTIAO,15,30,MERCEARIA COMPLEMENTAR,2021-08-31
,SEBASTIAO,15,11,MERCEARIA COMPLEMENTAR,2021-12-31
,SEBASTIAO,15,7,MERCEARIA COMPLEMENTAR,2021-11-01
,SEBASTIAO,15,6,MERCEARIA LIQUIDA,2021-12-17
,SEBASTIAO,15,1,MERCEARIA LIQUIDA,2022-01-13
,SEBASTIAO,15,1,MERCEARIA LIQUIDA,2021-11-24
,SEBASTIAO,15,1,PERECIVEIS COMPLEMENTARES,2022-01-13
,SEBASTIAO,15,1,PERECIVEIS LATICINIOS,2022-01-18
,SEBASTIAO,15,6,PERECIVEIS LATICINIOS,2022-01-06
,JOAO,30,15,MERCEARIA COMPLEMENTAR,2022-01-18
,JOAO,30,2,MERCEARIA COMPLEMENTAR,2021-12-31
,JOAO,30,7,MERCEARIA COMPLEMENTAR,2022-01-15
,JOAO,30,40,MERCEARIA COMPLEMENTAR,2022-01-11
,JOAO,30,8,MERCEARIA COMPLEMENTAR,2022-01-15
,JOAO,30,5,MERCEARIA COMPLEMENTAR,2022-01-17
,JOAO,30,2,MERCEARIA COMPLEMENTAR,2022-01-10
,JOAO,30,3,MERCEARIA COMPLEMENTAR,2022-01-15
,JOAO,30,4,PERECIVEIS ACOUGUE,2022-01-18
,JOAO,30,2,PERECIVEIS ACOUGUE,2022-01-18
,JOAO,30,1,PERECIVEIS ACOUGUE,2022-01-18
,JOAO,30,2,PERECIVEIS FLV,2022-01-18
,JOAO,30,10,PERECIVEIS FLV,2022-01-18
,JOAO,30,6,PERECIVEIS FLV,2022-01-18
,JOAO,34,4,PERECIVEIS ACOUGUE,2022-01-19
,JOAO,34,3,PERECIVEIS COMPLEMENTARES,2022-01-04
,JOAO,34,1,PERECIVEIS COMPLEMENTARES,2021-12-27
,JOAO,34,3,PERECIVEIS FLV,2022-01-18
,JOAO,34,1,PERECIVEIS FLV,2022-01-14
,JOAO,34,3,PERECIVEIS FLV,2022-01-18
,JOAO,34,3,PERECIVEIS FLV,2022-01-13
,JOAO,34,1,PERECIVEIS FLV,2022-01-16
,JOAO,14,130,MERCEARIA COMPLEMENTAR,2022-01-28
,JOAO,14,3,MERCEARIA COMPLEMENTAR,2021-09-29
,JOAO,14,1,MERCEARIA COMPLEMENTAR,2021-10-31
,JOAO,14,2,MERCEARIA COMPLEMENTAR,2022-01-06
,JOAO,14,1,MERCEARIA COMPLEMENTAR,2022-01-11
,JOAO,14,1,MERCEARIA COMPLEMENTAR,2022-01-22
,JOAO,14,1,PERECIVEIS FLV,2022-01-30
,JOAO,14,1,PERECIVEIS FLV,2022-01-30
,JOAO,36,17,MERCEARIA COMPLEMENTAR,2022-01-24
,JOAO,36,21,MERCEARIA COMPLEMENTAR,2021-11-06
,JOAO,36,10,MERCEARIA COMPLEMENTAR,2021-06-03
,JOAO,36,27,MERCEARIA COMPLEMENTAR,2022-01-03
,JOAO,36,28,MERCEARIA COMPLEMENTAR,2022-01-09
,JOAO,36,1,MERCEARIA COMPLEMENTAR,2022-01-26
,JOAO,36,6,MERCEARIA COMPLEMENTAR,2022-01-06
,JOAO,36,1,MERCEARIA COMPLEMENTAR,2021-12-17
,JOAO,36,22,MERCEARIA COMPLEMENTAR,2022-01-24
,JOAO,36,3,MERCEARIA COMPLEMENTAR,2022-01-16
,JOAO,36,3,MERCEARIA COMPLEMENTAR,2022-01-12
,JOAO,36,1,MERCEARIA COMPLEMENTAR,2021-11-01
,JOAO,36,2,MERCEARIA COMPLEMENTAR,2021-12-21
,JOAO,36,1,MERCEARIA COMPLEMENTAR,2022-01-07
,JOAO,36,1,PERECIVEIS FLV,2022-01-28
,JOAO,36,1,PERECIVEIS FLV,2022-01-29
,JOAO,36,2,PERECIVEIS PADARIA E CONFEITARIA,2022-01-30
,JOAO,36,6,PERECIVEIS PADARIA E CONFEITARIA,2022-01-30
,JOAO,36,3,PERECIVEIS PADARIA E CONFEITARIA,2022-01-27
,JOAO,36,2,PERECIVEIS PADARIA E CONFEITARIA,2022-01-02
,JOAO,36,16,PERECIVEIS PADARIA E CONFEITARIA,2022-01-29
,JOAO,36,2,PERECIVEIS PADARIA E CONFEITARIA,2022-01-08
,JOAO,36,8,PERECIVEIS PADARIA E CONFEITARIA,2022-01-27
,JOAO,36,7,PERECIVEIS PADARIA E CONFEITARIA,2022-01-23
,JOAO,36,2,PERECIVEIS PADARIA E CONFEITARIA,2022-01-02
,JOAO,36,6,PERECIVEIS PADARIA E CONFEITARIA,2022-01-29
,JOAO,36,1,PERECIVEIS PADARIA E CONFEITARIA,2022-01-30
,JOAO,36,3,PERECIVEIS PADARIA E CONFEITARIA,2022-01-30
2022-02-01,JOAO,16,12,MERCEARIA PERFUMARIA,2022-01-31
2022-02-01,JOAO,16,6,MERCEARIA COMPLEMENTAR,2022-01-28
2022-02-01,JOAO,16,1,MERCEARIA COMPLEMENTAR,2021-11-02
2022-02-01,JOAO,16,2,MERCEARIA COMPLEMENTAR,2022-01-30
2022-02-01,JOAO,16,2,MERCEARIA COMPLEMENTAR,2022-01-29
2022-02-01,JOAO,16,2,MERCEARIA COMPLEMENTAR,2022-01-30
2022-02-01,JOAO,16,2,MERCEARIA COMPLEMENTAR,2022-01-31
2022-02-01,JOAO,16,2,MERCEARIA COMPLEMENTAR,2022-01-31
2022-02-01,JOAO,16,1,MERCEARIA COMPLEMENTAR,2022-01-17
2022-02-01,JOAO,16,1,MERCEARIA COMPLEMENTAR,2022-01-28
2022-02-01,JOAO,16,2,MERCEARIA COMPLEMENTAR,2021-09-25
2022-02-01,JOAO,16,2,MERCEARIA COMPLEMENTAR,2022-01-29
2022-02-01,JOAO,16,1,MERCEARIA COMPLEMENTAR,2019-11-14
2022-02-01,JOAO,16,1,MERCEARIA LIQUIDA,2021-12-26
2022-02-01,JOAO,16,1,PERECIVEIS ACOUGUE,2022-01-31
2022-02-01,JOAO,16,2,PERECIVEIS FLV,2022-01-23
2022-02-01,JOAO,16,2,PERECIVEIS FLV,2022-01-31
2022-02-01,JOAO,16,1,PERECIVEIS FLV,2022-01-31
2022-02-01,JOAO,16,4,PERECIVEIS FLV,2022-01-31
2022-02-01,JOAO,16,24,PERECIVEIS FLV,2022-01-28
2022-02-01,JOAO,16,10,PERECIVEIS FLV,2022-01-11
2022-02-01,JOAO,16,1,PERECIVEIS FLV,2022-01-28
2022-02-01,JOAO,16,2,PERECIVEIS PADARIA E CONFEITARIA,2022-01-11
2022-02-01,JOAO,16,1,PERECIVEIS PEIXARIA,2021-09-02
2022-02-01,JOAO,16,1,PERECIVEIS PEIXARIA,2021-12-23
2022-02-01,JOAO,16,1,PERECIVEIS PEIXARIA,2021-12-18
2022-02-01,JOAO,16,1,PERECIVEIS PEIXARIA,2022-01-25
2022-02-01,JOAO,16,1,PERECIVEIS PEIXARIA,2022-01-05
2022-02-01,JOAO,16,1,PERECIVEIS PEIXARIA,2022-01-24
2022-02-01,JOAO,16,1,PERECIVEIS PEIXARIA,2022-01-31
2022-02-01,JOAO,16,2,PERECIVEIS ROTISSERIA,2022-01-28
2022-02-01,JOAO,16,1,PERECIVEIS ROTISSERIA,2022-01-31
2022-02-01,JOAO,30,4,MERCEARIA PERFUMARIA,2022-01-31
2022-02-01,JOAO,30,12,MERCEARIA PERFUMARIA,2022-01-31
2022-02-01,JOAO,30,1,MERCEARIA COMPLEMENTAR,2022-01-18
2022-02-01,JOAO,30,20,MERCEARIA COMPLEMENTAR,2022-01-05
2022-02-01,JOAO,30,1,MERCEARIA COMPLEMENTAR,2022-01-29
2022-02-01,JOAO,30,2,PERECIVEIS FLV,2022-01-31
2022-02-01,JOAO,30,2,PERECIVEIS FLV,2022-01-30
2022-02-01,JOAO,30,1,PERECIVEIS FLV,2022-01-29
2022-02-01,JOAO,30,1,PERECIVEIS FLV,2022-01-22
2022-02-01,JOAO,30,7,PERECIVEIS LATICINIOS,2022-01-31
2022-02-01,JOAO,30,1,PERECIVEIS PADARIA E CONFEITARIA,2022-01-31
2022-02-01,JOAO,30,8,PERECIVEIS PEIXARIA,2022-01-25
2022-02-01,JOAO,30,4,PERECIVEIS PEIXARIA,2022-01-16
2022-02-01,JOAO,30,1,PERECIVEIS PEIXARIA,2021-08-08
2022-02-01,JOAO,30,3,PERECIVEIS ROTISSERIA,2022-01-31
2022-02-02,JOAO,7,13,MERCEARIA COMPLEMENTAR,2022-02-01
2022-02-02,JOAO,7,6,MERCEARIA COMPLEMENTAR,2022-01-16
2022-02-02,JOAO,7,89,MERCEARIA COMPLEMENTAR,2022-01-02
2022-02-02,JOAO,7,46,MERCEARIA COMPLEMENTAR,2022-01-21
2022-02-02,JOAO,7,9,MERCEARIA COMPLEMENTAR,2022-01-31
2022-02-02,JOAO,7,3,MERCEARIA COMPLEMENTAR,2022-01-31
2022-02-02,JOAO,7,1,PERECIVEIS FLV,2022-02-01
2022-02-02,JOAO,7,1,PERECIVEIS FLV,2022-02-01
2022-02-02,JOAO,7,1,PERECIVEIS FLV,2022-01-28
2022-02-02,JOAO,7,61,PERECIVEIS LATICINIOS,2022-02-01
2022-02-02,JOAO,7,2,PERECIVEIS LATICINIOS,2022-01-16
2022-02-02,JOAO,7,1,PERECIVEIS LATICINIOS,2022-01-13
2022-02-02,JOAO,7,1,PERECIVEIS LATICINIOS,2022-01-26
2022-02-02,JOAO,7,1,PERECIVEIS PADARIA E CONFEITARIA,2022-02-01
2022-02-02,JOAO,7,3,PERECIVEIS PADARIA E CONFEITARIA,2022-01-29
2022-02-02,JOAO,7,1,PERECIVEIS PADARIA E CONFEITARIA,2022-01-19
2022-02-02,JOAO,40,1,MERCEARIA COMPLEMENTAR,2022-01-08
2022-02-02,JOAO,40,1,MERCEARIA COMPLEMENTAR,2022-01-31
2022-02-02,JOAO,40,9,MERCEARIA COMPLEMENTAR,2022-01-15
2022-02-02,JOAO,40,2,MERCEARIA LIQUIDA,2022-01-25
2022-02-02,JOAO,40,2,MERCEARIA LIQUIDA,2022-01-25
2022-02-02,JOAO,40,2,MERCEARIA PERFUMARIA,2022-01-31
2022-02-02,JOAO,40,2,MERCEARIA PERFUMARIA,2022-01-31
2022-02-02,JOAO,40,2,PERECIVEIS ACOUGUE,2022-02-01
2022-02-02,JOAO,40,3,PERECIVEIS ACOUGUE,2022-02-01
2022-02-02,JOAO,40,1,PERECIVEIS CONGELADOS,2022-01-04
2022-02-02,JOAO,40,4,PERECIVEIS FLV,2022-02-01
2022-02-02,JOAO,40,4,PERECIVEIS LATICINIOS,2022-02-01
2022-02-02,JOAO,40,1,PERECIVEIS PADARIA E CONFEITARIA,2022-02-01
2022-02-02,JOAO,40,1,PERECIVEIS PADARIA E CONFEITARIA,2022-02-01
2022-02-02,JOAO,40,1,PERECIVEIS PADARIA E CONFEITARIA,2022-02-01
2022-02-03,JOAO,17,20,MERCEARIA COMPLEMENTAR,2022-02-02
2022-02-03,JOAO,17,2,MERCEARIA COMPLEMENTAR,2022-02-01
2022-02-03,JOAO,17,1,MERCEARIA COMPLEMENTAR,2022-01-30
2022-02-03,JOAO,17,6,MERCEARIA COMPLEMENTAR,2022-01-31
2022-02-03,JOAO,17,4,MERCEARIA COMPLEMENTAR,2022-01-31
2022-02-03,JOAO,17,3,MERCEARIA COMPLEMENTAR,2022-01-31
2022-02-03,JOAO,17,1,MERCEARIA COMPLEMENTAR,2021-12-23
2022-02-03,JOAO,17,1,MERCEARIA COMPLEMENTAR,2021-12-20
2022-02-03,JOAO,17,1,MERCEARIA COMPLEMENTAR,2022-01-03
2022-02-03,JOAO,17,15,MERCEARIA COMPLEMENTAR,2022-01-09
2022-02-03,JOAO,17,4,PERECIVEIS ACOUGUE,2022-02-02
2022-02-03,JOAO,17,7,PERECIVEIS LATICINIOS,2022-02-02
2022-02-03,JOAO,17,1,PERECIVEIS LATICINIOS,2022-02-01
2022-02-03,JOAO,17,1,PERECIVEIS LATICINIOS,2022-01-30
2022-02-03,JOAO,17,4,PERECIVEIS PADARIA E CONFEITARIA,2022-02-02
2022-02-03,JOAO,17,2,PERECIVEIS PADARIA E CONFEITARIA,2022-01-31
2022-02-03,JOAO,17,1,PERECIVEIS PADARIA E CONFEITARIA,2022-02-01
2022-02-03,JOAO,17,1,MERCEARIA PERFUMARIA,2022-01-31
2022-02-03,JOAO,9,3,MERCEARIA COMPLEMENTAR,2022-01-25
2022-02-03,JOAO,9,1,MERCEARIA COMPLEMENTAR,2022-01-25
2022-02-03,JOAO,9,1,MERCEARIA COMPLEMENTAR,2022-01-08
2022-02-03,JOAO,9,1,MERCEARIA COMPLEMENTAR,2022-01-26
2022-02-03,JOAO,9,2,MERCEARIA COMPLEMENTAR,2022-01-31
2022-02-03,JOAO,9,1,MERCEARIA COMPLEMENTAR,2022-01-26
2022-02-03,JOAO,9,1,MERCEARIA COMPLEMENTAR,2022-01-29
2022-02-03,JOAO,9,1,MERCEARIA COMPLEMENTAR,2022-01-29
2022-02-03,JOAO,9,10,MERCEARIA COMPLEMENTAR,2022-01-31
2022-02-03,JOAO,9,2,MERCEARIA COMPLEMENTAR,2022-01-31
2022-02-03,JOAO,9,27,MERCEARIA COMPLEMENTAR,2022-01-24
2022-02-03,JOAO,9,26,MERCEARIA COMPLEMENTAR,2022-01-06
2022-02-03,JOAO,9,1,PERECIVEIS ACOUGUE,2022-01-19
2022-02-03,JOAO,9,2,PERECIVEIS ACOUGUE,2022-01-31
2022-02-03,JOAO,9,1,PERECIVEIS FLV,2022-02-02
2022-02-03,JOAO,9,1,PERECIVEIS FLV,2022-02-02
2022-02-03,JOAO,9,1,PERECIVEIS FLV,2022-02-02
2022-02-03,JOAO,9,1,PERECIVEIS FLV,2022-02-02
2022-02-03,JOAO,9,2,PERECIVEIS FLV,2022-01-27
2022-02-03,JOAO,9,1,PERECIVEIS FLV,2022-02-02
2022-02-03,JOAO,9,1,PERECIVEIS FLV,2022-01-31
2022-02-03,JOAO,9,1,PERECIVEIS FLV,2022-02-02
2022-02-03,JOAO,9,1,PERECIVEIS FLV,2022-02-01
2022-02-03,JOAO,9,6,PERECIVEIS LATICINIOS,2022-02-01
2022-02-03,JOAO,9,33,PERECIVEIS LATICINIOS,2022-02-02
2022-02-03,JOAO,9,1,PERECIVEIS PADARIA E CONFEITARIA,2022-01-11
2022-02-03,JOAO,9,1,PERECIVEIS PEIXARIA,2022-02-01
2022-02-04,JOAO,12,2,MERCEARIA COMPLEMENTAR,2021-12-15
2022-02-04,JOAO,12,1,MERCEARIA COMPLEMENTAR,2021-12-12
2022-02-04,JOAO,12,2,MERCEARIA COMPLEMENTAR,2022-01-17
2022-02-04,JOAO,12,2,MERCEARIA COMPLEMENTAR,2021-12-23
2022-02-04,JOAO,12,1,MERCEARIA COMPLEMENTAR,2022-01-18
2022-02-04,JOAO,12,1,MERCEARIA COMPLEMENTAR,2022-01-06
2022-02-04,JOAO,12,2,MERCEARIA COMPLEMENTAR,2022-01-18
2022-02-04,JOAO,12,1,MERCEARIA COMPLEMENTAR,2022-01-06
2022-02-04,JOAO,12,3,MERCEARIA COMPLEMENTAR,2022-01-18
2022-02-04,JOAO,12,2,MERCEARIA COMPLEMENTAR,2022-01-17
2022-02-04,JOAO,12,3,PERECIVEIS COMPLEMENTARES,2022-02-03
2022-02-04,JOAO,12,2,PERECIVEIS COMPLEMENTARES,2022-02-01
2022-02-04,JOAO,12,2,PERECIVEIS COMPLEMENTARES,2022-02-01
2022-02-04,JOAO,12,1,PERECIVEIS CONGELADOS,2022-01-29
2022-02-04,JOAO,12,1,PERECIVEIS CONGELADOS,2022-01-21
2022-02-04,JOAO,12,1,PERECIVEIS CONGELADOS,2022-02-01
2022-02-04,JOAO,12,1,PERECIVEIS CONGELADOS,2022-01-23
2022-02-04,JOAO,12,1,PERECIVEIS CONGELADOS,2022-01-31
2022-02-04,JOAO,12,2,PERECIVEIS CONGELADOS,2022-01-21
2022-02-04,JOAO,12,1,PERECIVEIS CONGELADOS,2022-02-03
2022-02-04,JOAO,12,1,PERECIVEIS CONGELADOS,2022-02-01
2022-02-04,JOAO,12,4,PERECIVEIS LATICINIOS,2022-01-21
2022-02-04,JOAO,12,4,PERECIVEIS LATICINIOS,2022-01-21
2022-02-04,JOAO,12,1,PERECIVEIS ROTISSERIA,2022-02-03
2022-02-04,JOAO,12,2,MERCEARIA PERFUMARIA,2022-01-31
2022-02-04,JOAO,12,2,MERCEARIA PERFUMARIA,2022-01-31
2022-02-04,JOAO,34,10,MERCEARIA COMPLEMENTAR,2022-02-01
2022-02-04,JOAO,34,1,MERCEARIA COMPLEMENTAR,2022-01-28
2022-02-04,JOAO,34,1,MERCEARIA COMPLEMENTAR,2022-02-03
2022-02-04,JOAO,34,1,MERCEARIA COMPLEMENTAR,2022-01-28
2022-02-04,JOAO,34,20,MERCEARIA COMPLEMENTAR,2021-12-04
2022-02-04,JOAO,34,1,PERECIVEIS ACOUGUE,2022-02-03
2022-02-04,JOAO,34,1,PERECIVEIS ACOUGUE,2022-02-03
2022-02-04,JOAO,34,2,PERECIVEIS ACOUGUE,2022-02-03
2022-02-04,JOAO,34,3,PERECIVEIS ACOUGUE,2022-02-03
2022-02-04,JOAO,34,1,PERECIVEIS FLV,2022-02-03
2022-02-04,JOAO,34,1,PERECIVEIS FLV,2022-02-03
2022-02-04,JOAO,34,1,PERECIVEIS PADARIA E CONFEITARIA,2022-02-03
2022-02-04,JOAO,34,1,PERECIVEIS PADARIA E CONFEITARIA,2022-02-03
2022-02-04,JOAO,34,1,PERECIVEIS PADARIA E CONFEITARIA,2022-02-01
2022-02-07,JOAO,14,4,MERCEARIA COMPLEMENTAR,2022-01-16
2022-02-07,JOAO,14,3,MERCEARIA COMPLEMENTAR,2022-01-31
2022-02-07,JOAO,14,1,MERCEARIA COMPLEMENTAR,2021-11-29
2022-02-07,JOAO,14,1,MERCEARIA COMPLEMENTAR,2022-02-04
2022-02-07,JOAO,14,2,MERCEARIA LIQUIDA,2021-12-08
2022-02-07,JOAO,14,41,MERCEARIA LIQUIDA,2022-02-04
2022-02-07,JOAO,14,1,PERECIVEIS ACOUGUE,2022-02-06
2022-02-07,JOAO,14,1,PERECIVEIS FLV,2022-02-05
2022-02-07,JOAO,14,1,PERECIVEIS LATICINIOS,2022-01-27
2022-02-07,JOAO,14,1,PERECIVEIS LATICINIOS,2022-02-03
2022-02-07,JOAO,14,1,PERECIVEIS LATICINIOS,2022-01-31
2022-02-07,JOAO,14,8,PERECIVEIS LATICINIOS,2022-02-05
2022-02-07,JOAO,14,2,PERECIVEIS LATICINIOS,2022-01-10
2022-02-07,JOAO,14,1,PERECIVEIS PADARIA E CONFEITARIA,2022-02-05
2022-02-07,JOAO,14,2,PERECIVEIS PADARIA E CONFEITARIA,2022-02-06
2022-02-07,JOAO,14,15,PERECIVEIS PADARIA E CONFEITARIA,2022-02-04
2022-02-07,JOAO,14,4,PERECIVEIS PADARIA E CONFEITARIA,2022-02-05
2022-02-07,JOAO,14,10,PERECIVEIS PADARIA E CONFEITARIA,2022-02-05
2022-02-07,JOAO,25,1,MERCEARIA COMPLEMENTAR,2021-09-20
2022-02-07,JOAO,25,1,MERCEARIA COMPLEMENTAR,2022-01-23
2022-02-07,JOAO,25,5,MERCEARIA COMPLEMENTAR,2022-01-11
2022-02-07,JOAO,25,2,MERCEARIA COMPLEMENTAR,2021-11-24
2022-02-07,JOAO,25,13,MERCEARIA COMPLEMENTAR,2022-02-05
2022-02-07,JOAO,25,2,MERCEARIA COMPLEMENTAR,2022-02-05
2022-02-07,JOAO,25,1,MERCEARIA COMPLEMENTAR,2022-01-22
2022-02-07,JOAO,25,1,MERCEARIA COMPLEMENTAR,2022-02-06
2022-02-07,JOAO,25,1,MERCEARIA COMPLEMENTAR,2022-01-31
2022-02-07,JOAO,25,1,MERCEARIA COMPLEMENTAR,2021-12-10
2022-02-07,JOAO,25,1,MERCEARIA COMPLEMENTAR,2021-11-25
2022-02-07,JOAO,25,12,MERCEARIA COMPLEMENTAR,2022-01-15
2022-02-07,JOAO,25,3,MERCEARIA COMPLEMENTAR,2022-01-25
2022-02-07,JOAO,25,2,MERCEARIA COMPLEMENTAR,2022-01-25
2022-02-07,JOAO,25,1,MERCEARIA COMPLEMENTAR,2021-12-10
2022-02-07,JOAO,25,1,MERCEARIA COMPLEMENTAR,2021-09-19
2022-02-07,JOAO,25,2,MERCEARIA COMPLEMENTAR,2021-11-30
2022-02-07,JOAO,25,1,MERCEARIA COMPLEMENTAR,2022-01-18
2022-02-07,JOAO,25,1,MERCEARIA COMPLEMENTAR,2021-08-21
2022-02-07,JOAO,25,1,MERCEARIA COMPLEMENTAR,2022-01-31
2022-02-07,JOAO,25,13,MERCEARIA LIQUIDA,2022-02-05
2022-02-07,JOAO,25,1,PERECIVEIS COMPLEMENTARES,2022-02-04
2022-02-07,JOAO,25,1,PERECIVEIS COMPLEMENTARES,2022-01-29
2022-02-07,JOAO,25,1,PERECIVEIS COMPLEMENTARES,2022-02-05
2022-02-07,JOAO,25,1,PERECIVEIS FLV,2022-02-05
2022-02-07,JOAO,25,1,PERECIVEIS LATICINIOS,2022-02-06
2022-02-07,JOAO,25,8,PERECIVEIS PADARIA E CONFEITARIA,2022-02-06
2022-02-07,JOAO,25,1,MERCEARIA PERFUMARIA,2022-01-31
2022-02-08,SEBASTIAO,8,1,MERCEARIA COMPLEMENTAR,2022-01-29
2022-02-08,SEBASTIAO,8,1,MERCEARIA COMPLEMENTAR,2022-02-05
2022-02-08,SEBASTIAO,8,10,MERCEARIA COMPLEMENTAR,2022-02-01
2022-02-08,SEBASTIAO,8,1,PERECIVEIS COMPLEMENTARES,2022-02-06
2022-02-08,SEBASTIAO,8,1,PERECIVEIS COMPLEMENTARES,2022-01-24
2022-02-08,SEBASTIAO,8,2,PERECIVEIS LATICINIOS,2022-02-07
2022-02-08,SEBASTIAO,8,1,PERECIVEIS LATICINIOS,2022-02-03
2022-02-08,SEBASTIAO,8,1,PERECIVEIS LATICINIOS,2022-02-06
2022-02-08,JOAO,40,3,MERCEARIA COMPLEMENTAR,2021-12-31
2022-02-08,JOAO,40,1,MERCEARIA COMPLEMENTAR,2022-02-02
2022-02-08,JOAO,40,5,PERECIVEIS COMPLEMENTARES,2022-02-06
2022-02-08,JOAO,40,1,PERECIVEIS FLV,2022-02-05
2022-02-08,JOAO,40,1,PERECIVEIS FLV,2022-02-07
2022-02-08,JOAO,40,1,PERECIVEIS FLV,2022-02-07
2022-02-08,JOAO,40,1,PERECIVEIS FLV,2022-02-07
2022-02-08,JOAO,40,2,PERECIVEIS FLV,2022-02-07
2022-02-08,JOAO,40,1,PERECIVEIS FLV,2022-02-07
2022-02-08,JOAO,40,2,PERECIVEIS FLV,2022-02-07
2022-02-08,JOAO,40,1,PERECIVEIS FLV,2022-02-05
2022-02-08,JOAO,40,1,PERECIVEIS FLV,2022-02-07
2022-02-08,JOAO,40,1,PERECIVEIS FLV,2022-02-07
2022-02-08,JOAO,40,12,PERECIVEIS PADARIA E CONFEITARIA,2022-02-05
2022-02-08,JOAO,40,1,PERECIVEIS PADARIA E CONFEITARIA,2022-02-07
2022-02-08,JOAO,40,1,PERECIVEIS PADARIA E CONFEITARIA,2022-02-06
2022-02-08,JOAO,40,3,PERECIVEIS PEIXARIA,2022-02-05
2022-02-08,JOAO,40,2,PERECIVEIS ROTISSERIA,2022-02-07
2022-02-09,JOAO,9,4,MERCEARIA COMPLEMENTAR,2022-01-22
2022-02-09,JOAO,9,4,MERCEARIA COMPLEMENTAR,2022-01-18
2022-02-09,JOAO,9,1,PERECIVEIS ACOUGUE,2022-01-29
2022-02-09,JOAO,9,11,PERECIVEIS COMPLEMENTARES,2022-02-08
2022-02-09,JOAO,9,14,PERECIVEIS COMPLEMENTARES,2022-02-08
2022-02-09,JOAO,9,2,PERECIVEIS FLV,2022-02-04
2022-02-09,JOAO,9,1,PERECIVEIS FLV,2022-02-08
2022-02-09,JOAO,9,18,PERECIVEIS FLV,2022-02-08
2022-02-09,JOAO,9,1,PERECIVEIS FLV,2022-02-03
2022-02-09,JOAO,9,1,PERECIVEIS FLV,2022-01-28
2022-02-09,JOAO,9,3,PERECIVEIS LATICINIOS,2022-02-08
2022-02-09,JOAO,9,3,PERECIVEIS LATICINIOS,2022-01-25
2022-02-09,JOAO,9,1,PERECIVEIS LATICINIOS,2022-02-08
2022-02-09,JOAO,9,1,PERECIVEIS LATICINIOS,2022-02-07
2022-02-09,JOAO,9,7,PERECIVEIS PADARIA E CONFEITARIA,2022-02-07
2022-02-09,JOAO,9,2,PERECIVEIS PADARIA E CONFEITARIA,2022-02-07
2022-02-09,SEBASTIAO,21,2,MERCEARIA COMPLEMENTAR,2022-01-17
2022-02-09,SEBASTIAO,21,5,MERCEARIA COMPLEMENTAR,2022-02-02
2022-02-09,SEBASTIAO,21,1,PERECIVEIS COMPLEMENTARES,2022-01-11
2022-02-09,SEBASTIAO,21,29,PERECIVEIS CONGELADOS,2022-02-08
2022-02-09,SEBASTIAO,21,4,PERECIVEIS CONGELADOS,2022-02-08
2022-02-09,SEBASTIAO,21,3,PERECIVEIS CONGELADOS,2022-02-08
2022-02-09,SEBASTIAO,21,3,PERECIVEIS CONGELADOS,2022-02-01
2022-02-09,SEBASTIAO,21,1,PERECIVEIS CONGELADOS,2022-02-06
2022-02-09,SEBASTIAO,21,10,PERECIVEIS LATICINIOS,2022-01-25
2022-02-09,SEBASTIAO,21,18,PERECIVEIS LATICINIOS,2022-02-03
2022-02-09,SEBASTIAO,21,1,PERECIVEIS LATICINIOS,2022-02-03
2022-02-09,SEBASTIAO,21,5,PERECIVEIS LATICINIOS,2022-02-06
2022-02-09,SEBASTIAO,21,1,PERECIVEIS LATICINIOS,2022-01-21
2022-02-10,SEBASTIAO,15,308,MERCEARIA LIQUIDA,2021-11-21
2022-02-10,SEBASTIAO,15,158,MERCEARIA LIQUIDA,2022-02-07
2022-02-10,SEBASTIAO,15,307,MERCEARIA LIQUIDA,2021-11-21
2022-02-10,SEBASTIAO,15,160,MERCEARIA LIQUIDA,2022-02-07
2022-02-10,SEBASTIAO,15,3,PERECIVEIS LATICINIOS,2022-02-03
2022-02-10,SEBASTIAO,15,1,PERECIVEIS LATICINIOS,2022-02-05
2022-02-10,SEBASTIAO,15,1,PERECIVEIS LATICINIOS,2022-02-08
2022-02-10,SEBASTIAO,15,4,PERECIVEIS LATICINIOS,2022-02-08
2022-02-10,SEBASTIAO,15,2,PERECIVEIS LATICINIOS,2022-02-01
2022-02-10,JOAO,34,1,MERCEARIA COMPLEMENTAR,2022-02-05
2022-02-10,JOAO,34,1,MERCEARIA COMPLEMENTAR,2022-01-14
2022-02-10,JOAO,34,1,MERCEARIA COMPLEMENTAR,2022-02-08
2022-02-10,JOAO,34,1,MERCEARIA COMPLEMENTAR,2022-01-15
2022-02-10,JOAO,34,42,MERCEARIA COMPLEMENTAR,2022-02-04
2022-02-10,JOAO,34,26,MERCEARIA COMPLEMENTAR,2022-01-21
2022-02-10,JOAO,34,1,PERECIVEIS ACOUGUE,2022-02-09
